step,reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,sensor_corruption_rate,incident_active,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
400.0,-1.0,320,0,0.0,317,0.990625,0.0,0,13,0,4,142,155,0,9.0,0.6923076923076923,6.257811387335208,0,1.0,0.704712380224664,3,10.0,0.0006255649459501197,0,2.0,0.845960353965746,1,3.0,0.33966404374643755,4,16.0
405.0,-0.25,324,0,0.0,321,0.9907407407407407,0.0,0,15,0,1,142,157,0,2.0,0.13333333333333333,8.61117822770265,1,2.0,0.48447569755660225,0,12.0,0.6365791913064053,0,0.0,0.9396363331278537,0,2.0,0.5753038176880413,1,16.0
410.0,0.0,328,0,0.0,325,0.9908536585365854,0.0,0,19,0,0,142,161,0,0.0,0.0,11.73756294073469,0,0.0,0.9308973217935093,0,2.0,0.9285543092343665,0,0.0,0.7617081566809752,0,0.0,1.0,0,2.0
415.0,-0.5,332,0,0.0,329,0.9909638554216867,0.0,0,23,0,2,142,165,0,4.0,0.17391304347826086,11.67225168949491,0,0.0,0.951954260359225,0,0.0,0.854099683801564,2,6.0,0.5754633740353166,0,0.0,1.0,2,6.0
420.0,-0.25,336,0,0.0,333,0.9910714285714286,0.0,0,21,0,1,147,168,0,1.0,0.047619047619047616,10.097292937230302,0,0.0,0.471630599013099,1,1.0,0.515206748053916,0,6.0,0.7361078609414918,0,0.0,1.0,1,7.0
425.0,-0.5,340,0,0.0,337,0.9911764705882353,0.0,0,21,0,2,151,172,0,6.0,0.2857142857142857,10.064761297894805,1,5.0,0.722562711206386,0,3.0,0.40711993431655014,1,3.0,0.7020304092426201,0,2.0,0.8859994768798858,2,13.0
430.0,-0.5,344,0,0.0,341,0.9912790697674418,0.0,0,22,0,2,153,175,0,11.0,0.5,9.758588463972837,1,10.0,0.8119850465096413,0,0.0,0.9004560672587621,1,1.0,0.4269319894571646,0,4.0,0.8773637836036271,2,15.0
435.0,-1.0,348,0,0.0,345,0.9913793103448276,0.0,0,24,0,4,153,177,0,26.0,1.0833333333333333,8.037959686442683,2,16.0,0.4868606658948694,0,0.0,1.0,2,10.0,0.378456108463963,0,4.0,0.6665039792272881,4,30.0
440.0,-1.75,352,0,0.0,349,0.9914772727272727,0.0,0,24,0,7,153,177,0,21.0,0.875,5.626918662215697,3,13.0,0.1914860050008189,0,0.0,1.0,1,12.0,0.21202590386435075,3,13.0,0.3308585181508893,7,38.0
445.0,-1.75,356,0,0.0,353,0.9915730337078652,0.0,0,23,0,7,156,179,0,40.0,1.7391304347826086,7.2330588092830235,4,28.0,0.35720691654503056,0,2.0,0.8107041195349819,1,6.0,0.2931851025673861,2,21.0,0.4293009681574816,7,57.0
450.0,-0.5,360,0,0.0,357,0.9916666666666667,0.0,0,26,0,2,157,183,0,15.0,0.5769230769230769,9.70995281430778,1,30.0,0.4683458793022539,0,2.0,0.8371538275848619,0,0.0,1.0,1,13.0,0.6526308573630137,2,45.0
455.0,-0.5,364,0,0.0,361,0.9917582417582418,0.0,0,24,0,2,159,183,0,5.0,0.20833333333333334,7.626690698711862,0,9.0,0.6287783417424875,0,2.0,0.42673710306449714,0,2.0,0.9000715615876183,2,12.0,0.13859782739439516,2,25.0
460.0,-2.25,368,0,0.0,365,0.9918478260869565,0.0,0,26,0,9,160,186,0,34.0,1.3076923076923077,6.497800620068745,1,3.0,0.010015311198054955,3,10.0,0.3255613736112595,0,2.0,0.8306941642404276,5,30.0,0.001106114406876872,9,45.0
465.0,-2.0,372,0,0.0,369,0.9919354838709677,0.0,0,26,0,8,163,189,0,38.0,1.4615384615384615,5.273737866899603,2,12.0,0.4741074611027376,3,20.0,0.40330975112268697,1,4.0,0.4091171901767594,2,33.0,0.08200710265071665,8,69.0
470.0,-2.25,376,0,0.0,373,0.9920212765957447,0.0,0,25,0,9,164,189,0,55.0,2.2,5.237513887810843,2,22.0,0.4819523883593212,2,20.0,0.2837755798098889,5,20.0,0.019663537838574056,0,15.0,0.42189708203350174,9,77.0
475.0,-2.0,380,0,0.0,377,0.9921052631578947,0.0,0,27,0,8,164,191,0,63.0,2.3333333333333335,6.330448566239567,3,33.0,0.36100235475069836,1,17.0,0.1028334817175704,4,37.0,0.048291212808754806,0,0.0,1.0,8,87.0
480.0,-1.5,384,0,0.0,381,0.9921875,0.0,0,24,0,6,168,192,0,81.0,3.375,7.949461895140356,4,52.0,0.32598663784245624,0,4.0,0.5068541946500588,2,37.0,0.23839703663156112,0,2.0,0.8624077718737313,6,95.0
