step,reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,sensor_corruption_rate,incident_active,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
290.0,-4.75,0,0,0.0,0,0.0,0.0,0,32,0,19,94,126,0,398.0,12.4375,5.0528315301874605,3,28.0,0.3853631554701725,3,78.0,0.22904531874024472,5,106.0,0.5069217331736433,8,186.0,0.0,19,398.0
295.0,-4.75,0,0,0.0,0,0.0,0.0,0,34,0,19,94,128,0,493.0,14.5,4.4393946909101585,3,43.0,0.24249895583626782,3,93.0,0.24292711837357644,5,131.0,0.2828721092992076,8,226.0,0.0,19,493.0
300.0,-5.5,0,0,0.0,0,0.0,0.0,0,34,0,22,97,131,0,598.0,17.58823529411765,4.217279223797358,5,63.0,0.26673398838925694,3,108.0,0.25,6,161.0,0.2036753665620613,8,266.0,0.0,22,598.0
305.0,-6.0,0,0,0.0,0,0.0,0.0,0,31,0,24,100,131,0,712.0,22.967741935483872,2.7250995199508967,6,89.0,0.1367717845184876,3,123.0,0.24160524135125114,7,194.0,0.11710867875896123,8,306.0,0.10079590319689598,24,712.0
310.0,-6.25,0,0,0.0,0,0.0,0.0,0,32,0,25,102,134,0,833.0,26.03125,2.257021513556871,6,119.0,0.21074239058301855,3,138.0,0.3144722165353364,8,230.0,0.00019299992116088996,8,346.0,0.11073122991272057,25,833.0
315.0,-6.75,0,0,0.0,0,0.0,0.0,0,34,0,27,103,137,0,964.0,28.352941176470587,2.144717429052858,7,154.0,0.25464083968661716,4,154.0,0.1885672626407186,8,270.0,0.17037027066910543,8,386.0,0.011946012624898599,27,964.0
320.0,-3.0,0,0,0.0,0,0.0,0.0,0,35,0,12,103,138,0,244.0,6.9714285714285715,3.7865777286583984,3,99.0,0.26023680116257836,1,58.0,0.4139247789293564,4,195.0,0.11717355531415638,4,309.0,0.14672350553146646,12,661.0
325.0,-1.25,0,0,0.0,0,0.0,0.0,0,38,0,5,103,141,0,25.0,0.6578947368421053,7.306249224224635,2,60.0,0.23353913900000062,2,14.0,0.6208387788411146,0,109.0,0.39628826983288895,1,213.0,0.48021584266897577,5,396.0
330.0,-1.0,0,0,0.0,0,0.0,0.0,0,39,0,4,104,143,0,44.0,1.1282051282051282,9.426376573380233,1,17.0,0.5334768513801912,2,24.0,0.6855209235660713,0,20.0,0.6530921586021977,1,65.0,0.5383839917428829,4,126.0
335.0,-1.25,0,0,0.0,0,0.0,0.0,0,36,0,5,109,145,0,66.0,1.8333333333333333,9.887661300163067,1,13.0,0.6539812200596312,3,35.0,0.572572966738892,0,2.0,0.8878711469749877,1,19.0,0.5722592833073861,5,69.0
340.0,-1.25,0,0,0.0,0,0.0,0.0,0,36,0,5,112,148,0,91.0,2.5277777777777777,9.354024732832947,1,17.0,0.4977287611934962,3,50.0,0.5288508042088043,0,0.0,0.6955187172924948,1,24.0,0.6218960283508292,5,91.0
345.0,-1.25,0,0,0.0,0,0.0,0.0,0,35,0,5,116,151,0,116.0,3.3142857142857145,9.368756997887305,1,22.0,0.713329548527751,3,65.0,0.4804878551162922,0,0.0,0.678278470834764,1,29.0,0.6493942614413665,5,116.0
350.0,-1.5,0,0,0.0,0,0.0,0.0,0,35,0,6,120,155,0,142.0,4.057142857142857,8.630292701219469,2,28.0,0.6060515788420104,3,80.0,0.15001094091339798,0,0.0,0.7746119044628814,1,34.0,0.6146103137113081,6,142.0
355.0,-2.25,0,0,0.0,0,0.0,0.0,0,35,0,9,123,158,0,178.0,5.085714285714285,6.158019385667366,3,39.0,0.33127372087481927,4,98.0,0.0016831787294982192,0,0.0,0.5815009844212604,2,41.0,0.20137416599905816,9,178.0
360.0,-4.75,0,0,0.0,0,0.0,0.0,0,31,0,19,129,160,0,252.0,8.129032258064516,3.1824273861319425,4,57.0,0.13377284829880923,5,123.0,3.0832193794170744e-06,4,9.0,0.3753426210301343,6,63.0,0.002891379722897765,19,252.0
365.0,-4.25,0,0,0.0,0,0.0,0.0,0,30,0,17,132,162,0,118.0,3.933333333333333,3.020848307512441,3,23.0,0.08113742643208231,2,52.0,0.09869652688917528,6,33.0,0.27623745203524125,6,48.0,0.10657135610018405,17,156.0
370.0,-5.0,0,0,0.0,0,0.0,0.0,0,34,0,20,132,166,0,211.0,6.205882352941177,3.9010657435206433,3,30.0,0.23926987858471835,2,33.0,0.0,9,72.0,0.3100423129613319,6,79.0,0.30129993115921744,20,214.0
375.0,-5.5,0,0,0.0,0,0.0,0.0,0,35,0,22,132,167,0,318.0,9.085714285714285,3.149432905499261,3,45.0,0.3856138655163427,2,43.0,0.0,11,124.0,0.11636212731162972,6,109.0,0.2131997750597906,22,321.0
380.0,-6.5,0,0,0.0,0,0.0,0.0,0,37,0,26,133,170,0,440.0,11.891891891891891,3.6404929617354544,3,60.0,0.3824767636604195,2,53.0,0.32339840914766116,15,190.0,0.08842253944724797,6,138.0,0.0,26,441.0
385.0,-6.75,0,0,0.0,0,0.0,0.0,0,40,0,27,133,173,0,572.0,14.3,3.7280025006550424,3,75.0,0.5224274725951265,2,63.0,0.3077267654404201,16,267.0,0.058505185094070704,6,168.0,0.0,27,573.0
390.0,-7.25,0,0,0.0,0,0.0,0.0,0,41,0,29,135,176,0,711.0,17.341463414634145,3.197480235584876,4,91.0,0.4061320578111828,2,73.0,0.0,17,350.0,0.09690063297556037,6,198.0,0.0,29,712.0
395.0,-7.75,0,0,0.0,0,0.0,0.0,0,38,1,31,139,177,0,863.0,22.710526315789473,1.0557586953329432,5,113.0,0.026779925389618934,2,83.0,0.0,18,440.0,0.04255223547333242,6,228.0,0.1325611650664228,31,864.0
400.0,-9.0,0,0,0.0,0,0.0,0.0,0,40,4,36,139,179,0,1035.0,25.875,1.2371121871605792,8,148.0,0.10686386730667508,2,93.0,0.3333333333333333,20,537.0,1.907561275398505e-05,6,258.0,0.13807764672029213,36,1036.0
405.0,-9.25,0,0,0.0,0,0.0,0.0,0,39,5,37,140,179,0,1218.0,31.23076923076923,0.4127668645445756,8,188.0,0.042612319392272384,2,103.0,0.31697383960591885,20,637.0,0.0,7,291.0,3.765504540821327e-05,37,1219.0
