step,reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,sensor_corruption_rate,incident_active,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
360.0,-4.5,0,0,0.0,0,0.0,0.0,0,23,0,18,128,151,0,487.0,21.17391304347826,2.0160437966648788,6,178.0,0.0,9,207.0,0.04235419072295254,1,51.0,0.34300829874342803,2,51.0,0.0,18,487.0
365.0,-2.0,0,0,0.0,0,0.0,0.0,0,24,0,8,130,154,0,80.0,3.3333333333333335,5.022686437938073,1,111.0,0.29264106719000277,5,140.0,0.16930875933374134,1,5.0,0.6826902604797325,1,10.0,0.3121888701300516,8,266.0
370.0,-1.5,0,0,0.0,0,0.0,0.0,0,27,0,6,130,157,0,73.0,2.7037037037037037,8.064073331221081,0,39.0,0.6379777914459204,3,65.0,0.19107729898922587,2,12.0,0.6254869088973722,1,16.0,0.7136393061431399,6,132.0
375.0,-1.75,0,0,0.0,0,0.0,0.0,0,29,0,7,132,161,0,104.0,3.586206896551724,9.239199042497265,0,0.0,0.9199122218648418,3,62.0,0.3795758943342593,3,23.0,0.6054163838643972,1,21.0,0.7428378988033736,7,106.0
380.0,-2.0,0,0,0.0,0,0.0,0.0,0,29,0,8,132,161,0,140.0,4.827586206896552,8.086272847892422,0,0.0,0.7671058280366315,3,77.0,0.24513598550645058,4,38.0,0.4803192096476538,1,25.0,0.689537242668138,8,140.0
385.0,-2.5,0,0,0.0,0,0.0,0.0,0,30,0,10,133,163,0,183.0,6.1,7.1573167932035755,1,2.0,0.43024676267631656,3,92.0,0.22605626031729498,5,59.0,0.3566350953425196,1,30.0,0.6735223664096723,10,183.0
390.0,-3.0,0,0,0.0,0,0.0,0.0,0,31,0,12,134,165,0,241.0,7.774193548387097,6.85146606373964,3,15.0,0.44307173292617824,3,107.0,0.2261284507236269,5,84.0,0.10139904197729593,1,35.0,0.4303611760705475,12,241.0
395.0,-3.0,0,0,0.0,0,0.0,0.0,0,28,0,12,138,166,0,301.0,10.75,6.223820337710774,3,30.0,0.42897654955754677,3,122.0,0.0,5,109.0,0.0,1,40.0,0.4678028313659722,12,301.0
400.0,-3.5,0,0,0.0,0,0.0,0.0,0,28,0,14,143,171,0,364.0,13.0,5.437103982182275,5,48.0,0.3770436698232029,3,137.0,0.24016263957347656,5,134.0,0.1534483347122119,1,45.0,0.4601230578636789,14,364.0
405.0,-3.75,0,0,0.0,0,0.0,0.0,0,26,0,15,148,174,0,437.0,16.807692307692307,4.445738176806722,6,76.0,0.21733060414447886,3,152.0,0.3767918231015036,5,159.0,0.3645800876076638,1,50.0,0.2956007915675344,15,437.0
410.0,-2.0,0,0,0.0,0,0.0,0.0,0,27,0,8,149,176,0,25.0,0.9259259259259259,4.612147522006596,5,57.0,0.16824868396398737,1,52.0,0.5189384417282036,1,89.0,0.24665491697789102,1,4.0,0.309899755255325,8,202.0
415.0,-1.25,0,0,0.0,0,0.0,0.0,0,28,0,5,149,177,0,35.0,1.25,8.213466921751452,2,40.0,0.41824794725301445,2,11.0,0.6216128554511346,0,27.0,0.4093152661368319,1,10.0,0.7243397158232187,5,88.0
420.0,-1.5,0,0,0.0,0,0.0,0.0,0,27,0,6,151,178,0,61.0,2.259259259259259,8.903199046251117,3,30.0,0.3415036548893265,2,21.0,0.5952773703969647,0,0.0,0.803803080581808,1,15.0,0.7822970887761383,6,66.0
425.0,-1.75,0,0,0.0,0,0.0,0.0,0,28,0,7,153,181,0,94.0,3.357142857142857,9.118024853611432,3,42.0,0.3714389750373176,3,33.0,0.525929261058537,0,0.0,0.9668504675314608,1,19.0,0.7066087573536753,7,94.0
430.0,-1.75,0,0,0.0,0,0.0,0.0,0,30,0,7,154,184,0,129.0,4.3,9.425879241999443,3,57.0,0.4311404252461462,3,48.0,0.5656865781307949,0,0.0,0.9651231304292485,1,24.0,0.736655254909793,7,129.0
435.0,-2.0,0,0,0.0,0,0.0,0.0,0,30,0,8,156,186,0,165.0,5.5,8.793874873274923,4,73.0,0.37744380368992964,3,63.0,0.5182445075034655,0,0.0,1.0,1,29.0,0.6315811352086872,8,165.0
440.0,-2.25,0,0,0.0,0,0.0,0.0,0,26,0,9,161,187,0,207.0,7.961538461538462,7.115553172274862,5,95.0,0.25866487150600603,3,78.0,0.19800047225395395,0,0.0,1.0,1,34.0,0.6392879569590814,9,207.0
445.0,-2.75,0,0,0.0,0,0.0,0.0,0,24,0,11,164,188,0,258.0,10.75,5.567052014910282,6,121.0,0.23374116661356686,4,98.0,0.038142747292474785,0,0.0,0.9544251628115724,1,39.0,0.28250621499425116,11,258.0
450.0,-3.75,0,0,0.0,0,0.0,0.0,0,21,0,15,169,190,0,322.0,15.333333333333334,3.3491336670825174,7,152.0,0.25416836102731566,5,122.0,1.9941273848376892e-06,0,0.0,0.9823824984376581,3,48.0,0.001056347708102051,15,322.0
