step,reward,unseen_states,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
485.0,0.03500000000000002,29,33,0,12,164,197,0,779.0,23.606060606060606,6.80115980481758,1,2.0,0.45605917148689423,11,950.0,0.2299283404081078,0,0.0,1.0,0,0.0,0.9926734452080983,12,952.0
490.0,-0.16999999999999985,30,32,0,14,167,199,0,847.0,26.46875,6.7133867817489685,3,15.0,0.2489186451684972,11,1003.0,0.13596394753832292,0,2.0,0.8480284286396695,0,0.0,0.9403221345919174,14,1020.0
495.0,-0.14250000000000018,31,30,0,13,171,201,0,889.0,29.633333333333333,6.228117912779792,1,16.0,0.4270219806183458,11,1058.0,0.0,0,2.0,0.9468686341310161,1,1.0,0.004691788579184788,13,1077.0
500.0,-0.11000000000000007,32,27,0,12,174,201,0,948.0,35.111111111111114,5.937528683443161,1,6.0,0.6115476558963511,11,1115.0,0.12719166095829804,0,0.0,0.6716548427734155,0,0.0,1.0,12,1121.0
505.0,-0.13749999999999973,33,28,0,13,175,203,0,1003.0,35.82142857142857,5.315921265935024,0,0.0,0.4073740714446404,11,1170.0,0.23659342949289108,2,6.0,0.003718157965623701,0,0.0,0.9049060362782962,13,1176.0
510.0,-0.1575000000000003,34,27,0,12,178,205,0,1057.0,39.148148148148145,5.81013165480269,1,5.0,0.6303231846640772,11,1223.0,0.06793806713694228,0,11.0,0.6229962770602315,0,0.0,0.9220201793786326,12,1239.0
515.0,-0.11749999999999991,35,30,0,13,179,209,0,1113.0,37.1,5.940914762254545,1,1.0,0.5767978035886853,12,1283.0,0.0,0,2.0,0.8450387588882602,0,0.0,0.10628387356266572,13,1286.0
520.0,-0.17749999999999982,36,33,0,15,180,213,0,1182.0,35.81818181818182,6.043549362298717,1,6.0,0.7433950871327746,12,1345.0,0.16829270022063547,2,6.0,0.5326231913276332,0,0.0,0.28632738703174215,15,1357.0
525.0,-0.17000000000000012,37,30,0,15,184,214,0,1249.0,41.63333333333333,5.427714839643085,0,0.0,0.8214080179131813,13,1409.0,0.09991178728689976,2,16.0,0.0,0,0.0,0.9041490304878195,15,1425.0
530.0,-0.16750000000000015,38,29,0,15,185,214,0,1307.0,45.06896551724138,4.96621093357771,0,0.0,0.6968631781673187,15,1481.0,0.002647656818231233,0,11.0,0.7744136863562784,0,0.0,0.903523374888019,15,1492.0
535.0,-0.17749999999999974,39,28,0,16,187,215,0,1387.0,49.535714285714285,3.443053411176465,0,0.0,0.2364249708100595,16,1561.0,0.020219144591524994,0,2.0,0.9288829942626349,0,0.0,0.15152005018658496,16,1563.0
540.0,-0.20500000000000046,40,29,0,17,187,216,0,1470.0,50.689655172413794,4.317798246454276,0,0.0,0.9665098022224852,17,1644.0,0.09628493932537109,0,0.0,0.9291052405591618,0,1.0,0.1276390514893659,17,1645.0
545.0,-0.20999999999999946,41,32,0,17,189,221,0,1555.0,48.59375,5.329517382334336,0,0.0,0.96952744298714,17,1729.0,0.12140568680088015,0,0.0,0.5595507750349971,0,0.0,1.0,17,1729.0
550.0,-0.23500000000000015,42,33,0,21,190,223,0,1649.0,49.96969696969697,3.8905418590300025,1,1.0,0.657205257667758,19,1818.0,0.00313871274588723,1,4.0,0.6379028808183561,0,0.0,1.0,21,1823.0
555.0,-0.25250000000000017,43,31,0,22,194,225,0,1750.0,56.45161290322581,2.2906534756982873,1,1.0,0.5687345503790368,21,1923.0,0.01946712995785351,0,0.0,0.414747728784808,0,0.0,1.0,22,1924.0
560.0,-0.3025,44,33,0,25,195,228,0,1869.0,56.63636363636363,2.846137587735448,1,6.0,0.7382622202962205,22,2032.0,0.07770598901873442,2,7.0,0.0930614025932213,0,0.0,1.0,25,2045.0
565.0,-0.27250000000000024,45,35,1,24,195,230,0,1969.0,56.25714285714286,2.9478188200184587,1,1.0,0.7144929542338468,23,2144.0,0.05463631404430977,0,9.0,0.4617069602499364,0,0.0,1.0,24,2154.0
570.0,-0.2999999999999998,46,36,2,26,196,232,0,2094.0,58.166666666666664,3.1285394977294585,1,6.0,0.5802604817240888,25,2264.0,3.824131789170366e-05,0,2.0,0.905503669472306,0,2.0,0.8018722049864935,26,2274.0
575.0,-0.3025,47,39,4,25,196,235,0,2213.0,56.743589743589745,3.653672010545945,0,2.0,0.6835316974637414,25,2389.0,0.0,0,2.0,0.7914023075986307,0,2.0,0.8288355138536083,25,2395.0
580.0,-0.3099999999999999,48,40,4,26,196,236,0,2341.0,58.525,3.8639702139000454,0,0.0,0.5463317775792097,25,2516.0,0.09534014813971796,1,3.0,0.6434375890705168,0,0.0,0.955211179969041,26,2519.0
